Gene ID	Blood RGR	Female gametocyte conversion rate	Male gametocyte conversion rate	Female fertility rate	Male fertility rate	Oocyst conversion rate	Sporozoite conversion rate	Liver conversion rate	Blood SD	Female gametocyte SD	Male gametocyte SD	Female fertility SD	Male fertility SD	Oocyst SD	Sporozoite SD	Liver SD
PBANKA_0603900	0.80037731	-0.006060590163358	-0.0785834405521291	-0.251933281289199	-0.49467020324832	0.12585817	-0.168468052	-0.611980975	0.113450943	0.1084345013320431	0.1135596999793342	0.125507677342454	0.274766269133037	0.110946374	0.122338998	0.799256088
PBANKA_0604400	1.012575962	0.2002808099655953	0.1128663906797678	-0.105127457584019	-0.49643846954904	-0.139703601	-0.465708713	-0.857286483	0.023014832	0.173556180421924	0.1841102849868591	0.384624513162198	0.173539103649094	0.055348224	0.066314541	0.096325786
PBANKA_0604700	1.088362903	-0.4343101949433216	0.2014918360459023	-0.475255621973493	-3.52740541349723	-0.9673897	0.016090835	-2.635438076	0.063526403	0.2425603414435912	0.2193995139562686	1.02245604034786	0.294549558641797	0.106188348	0.096948522	0.365399965
PBANKA_0605100	1.057846977	0.2884985681356163	0.6609037378210656	-3.13433993565428	0.30340066904187	-0.804897858	-0.670212905	0.552129561	0.050965857	0.2518745509170951	0.2275716209983844	0.102796768178976	0.393848893533621	0.14472141	0.120873054	0.297947907
PBANKA_0606100	0.965894358	-0.1263114331023197	-0.0893557428501813	0.418596356071566	0.0383658112618102	0.379891871	-0.495900483	-0.335354375	0.080234043	0.1166640782569983	0.1833870355463268	0.403108081185912	0.0940521021727434	0.162333183	0.07951605	0.348926876
PBANKA_0606200	1.015471649	-0.1243107536537214	-0.0983580151883048	0.281159540820845	-0.122757168789382	0.19781157	-1.071131928	0.02298079	0.057755157	0.1921396577330934	0.1710319723993314	0.766718014696754	0.113731200202127	0.221192263	0.180101149	0.321254521
PBANKA_0606900	0.86363281	-0.2143153549011255	-0.1492735826182645	-1.34345745035565	0.166016110646007	-0.193981697	0.556530855	0.984326082	0.107711857	0.1323943006732533	0.1534281606790025	0.827646837203813	0.356373354148811	0.231353936	0.221792124	0.533706775
PBANKA_0608000	1.013053279	-0.2975053572801885	-0.0978196602559323	-1.06804565314855	-0.0544510187011622	-0.501516942	-0.851248936	-3.841268459	0.058721224	0.200061521348019	0.1649153836779432	0.909793684187618	0.136777266771919	0.169480026	0.112070091	0.592553428
PBANKA_0608600	0.991138982	0.0281977319811712	-0.0850246295054193	-5.80427879382622	-0.522446903218287	-0.58123269	-0.266294935	0.587165576	0.072867557	0.3085315132891234	0.3385001100958145	1.02470934389437	0.298579444572406	0.408212093	0.380017638	0.533660821
PBANKA_0608700	0.466822036	1.1803418377694	0.5384580256877755	-4.66559426844569	-2.58384420093696	-4.263994992	-0.346896943	2.497643303	0.086312145	0.8690647639642693	0.8602071284804264	0.468879851721353	0.399328406793407	0.550962873	0.713116751	0.83218261
PBANKA_0608800	1.013879537	0.0173152113297995	0.0697401640519355	-0.507118835210138	0.0450377651769494	0.07853532	-0.344878228	-0.18391372	0.058598927	0.2164059943625933	0.1799680733200871	0.212762771817085	0.161093074135885	0.159742607	0.13750654	0.231784427
PBANKA_0609200	0.960475913	-0.1953446999718547	-0.3211561422531976	0.0578340518848575	0.0131406471928527	-0.356072146	-0.459360773	-0.569719576	0.033003146	0.231679467301685	0.2237482111875888	0.218246779537296	0.119885501931547	0.070777039	0.06427351	0.107116446
PBANKA_0609900	0.987163364								0.719608713							
PBANKA_0610400	0.639427867			-1.17454632888868	-3.37377715179036	-0.130284738	0.011124442	5.650483665	0.101298948			0.093344809756085	0.546418013120839	1.123389318	1.013358418	1.34266631
PBANKA_0611100	0.950851724	-0.1545125780866482	-0.2841473843213568	1.11791040173351	-0.125733025759444	0.816986084	-0.340247854	-0.606963345	0.086723671	0.1695509185257056	0.1732081195829114	0.530264591525917	0.127295753521335	0.493236334	0.197891879	0.657699914
PBANKA_0611400	0.913461464	0.4050750536554188	-0.0319144996714126	-2.3483933501287	-0.286351625170171	-2.044272046	-1.362459823	-3.367165844	0.089001123	0.6371602463573383	0.558872895795907	0.465399922275797	0.364189140392592	0.784874275	0.562523185	0.936640766
PBANKA_0611900	0.98714599	0.2572193893391461	0.2024583440266837	0.163165875129016	-1.69977890478335	-0.911272606	-0.826944833	0.405814151	0.156173266	0.2275028807116273	0.2262985357142829	0.0303125516043542	0.65100181846286	0.178686174	0.176153938	0.585746776
PBANKA_0612300	0.564957722	-0.339230645933825	-1.920350618413067	-5.37999657498269	-8.73056121374436	-4.518759062	-0.285457626	1.956651527	0.088131381	0.3463718282233221	0.4700604219818275	0.17273268365639	0.135592008107843	0.768422486	1.017985544	0.962273258
PBANKA_0612400	0.541172969			-1.67211261023547	0.349834849049304				0.137604696			0.197897594281794	0.113362511956446			
PBANKA_0613000	0.998279665	0.0754591792614213	0.2901638792354073	-0.448059177315491	-0.103471137474432	-0.086954562	-0.676412915	-1.100614545	0.081118273	0.3470944267742641	0.3292581348699201	0.188306069638382	0.534648753882126	0.161058414	0.133997762	0.337177469
PBANKA_0613600	0.96285061					-1.037976149	-0.322947426	0.093876987	0.057259388					0.813027897	0.349092647	1.013827704
PBANKA_0614300	0.495395552					-1.146942153	0.098627908	3.776862755	0.148436843					1.151314286	1.197673127	1.958362722
PBANKA_0614900	0.798323967			0.439300015167022	0.48329490308041	0.136239921	-0.983845949	-0.184982995	0.062656334			0.057144232083568	0.195065544009535	0.082006046	0.09337478	0.300154995
PBANKA_0615100	0.874774356			-1.39076042580989	-0.963894795621727	0.435030103	-0.503699354	-0.415335606	0.116520235			0.238085463835795	0.144158210689142	0.187036812	0.156007843	0.367558096
PBANKA_0615200	0.855693833	0.4716104184058235	0.5038830077544758	-1.06071321566877	-5.63051026712353	-2.903191038	-1.355601062	-0.960310228	0.029446695	0.1893815160640792	0.1786722534247913	0.184299943742068	0.269301412817765	0.100073546	0.13130938	0.287015977
PBANKA_0615400	0.738784179			0.0768101198868679	-1.06296943765759	-1.672468055	-2.660475781	-0.331382694	0.140045503			0.138042719864566	0.314755055727914	1.460628834	0.714175103	1.376135754
PBANKA_0615700	0.596746513	0.63739646041246	0.6680251623859418	-0.507551306776406	-0.440432946184809	-0.405361486	0.235445503	3.879851646	0.185916824	1.024568737961114	0.7290138179732931	0.809700053009906	0.103410811765279	0.212299759	0.163364098	1.368161345
PBANKA_0615900	0.650809305			-0.0367223489552775	-1.48087618000715	0.03117762	-1.183536175	1.330648811	0.281334136			0.14693443701815	0.338270361952095	0.171912027	0.227233978	1.232621039
PBANKA_0616000	0.98410553	-0.2662124892804614	0.1267553482412235	-0.51954782713112	-1.07044359448266	-1.078548627	0.083323204	-0.028496931	0.04616443	0.3259630148952971	0.2698114295685194	0.229316745278284	0.117960706937289	0.136783321	0.134127943	0.127817424
PBANKA_0616100	0.747083576	0.4452144719517637	1.34769353561025	-2.07872608099602	-0.204229473577041	-1.374453402	-1.219046268	0.321339031	0.060750732	0.1649753827528336	0.1528692558857465	0.270391122716903	0.0921103536150608	0.254720641	0.269572334	0.504942827
PBANKA_0616400	1.028983957	-0.0242962874510244	0.1409914868438889	-0.481069789421265	-0.265998366745123	-0.223202349	-0.598226464	-0.105780502	0.055522886	0.1991694615108322	0.1956411653037355	0.206432454666333	0.360188842848759	0.124947381	0.094265661	0.200128553
PBANKA_0616500	0.556699685								0.15267535							
PBANKA_0616700	0.971578144	-0.6835597207184478	-0.3791665086871194	-7.43737532171822	-0.222750383396588	-1.111437779	-0.299336171	-0.842128244	0.017762167	0.2483567816191038	0.2260411025135385	0.463766876435998	0.132920199460513	0.071402939	0.070021674	0.088604311
PBANKA_0616800	0.714499528	-0.6642776629661298	0.2062404080388779	-0.0423989378965176	-0.60944850305896	-1.619050877	-0.473468559	3.406072178	0.303253124	1.494813584428848	1.005318555550669	0.0509247463575899	0.295846439395855	0.78396471	0.885293291	1.688646268
PBANKA_0618000	0.315430665			-2.28093802148841	-2.48950245684851	-0.418012127	-1.250839174	2.476468942	0.096128227			0.395354415453331	0.374468155694602	0.473968364	0.555869275	1.494375646
PBANKA_0618400	1.000123425	-0.0470360901549791	-0.1080444453738238	-0.352396868558561	-8.17591443055419	-2.926179082	0.163158962	-0.87060935	0.084831956	0.2035048186381754	0.1800332279194337	0.0949320728107406	0.149293817823208	0.136882978	0.189401457	0.439372214
PBANKA_0618800	0.594701187			-7.53217665712836	-1.95279917198046	-6.07319475	-0.864733937	2.521373999	0.070808365			0.849978944616639	0.200722883323018	0.509329039	0.529266301	1.095855421
PBANKA_0619200	0.844425649			-0.552770525308866	-0.348627947296477	-1.035931153	-0.083809699	0.184952655	0.07347937			0.0504193202979556	0.19316799387994	0.074498463	0.086862753	0.385127825
PBANKA_0619600	0.959700938	-0.6502419785217012	-0.4760789063147907	-0.763712306517318	-1.66510852078068	-0.329144553	-0.417186463	-1.660016297	0.02793591	0.1156263324441427	0.0990709980069007	0.270190938283617	0.118740632630887	0.094541909	0.08789419	0.12918708
PBANKA_0620300	1.067413889					-0.331456227	-1.769715399	-1.602006887	0.074130513					0.079746702	0.094153873	0.239066106
PBANKA_0620700	0.842442896	0.1811619443840645	0.0851901459139384	-0.528084453235854	-0.138092281701547	-0.060932227	-2.054952295	0.546702598	0.154940931	0.1148904569803601	0.114293219436537	0.494558960937169	0.528131972855419	0.1308439	0.125446816	0.552459245
PBANKA_0621400	0.794591752			-6.41353260161185	-1.96802672601702	-2.657757453	-0.429121671	-4.762438094	0.121317648			0.417993347329819	0.515009211196281	0.489143476	0.540792063	1.50512967
PBANKA_0621800	0.313360813			-3.14997848912065	-0.418533306381835	-2.259974979	-1.066807921	2.951333344	0.060740197			0.331271596422972	0.269813795225252	1.35486105	0.83169387	0.874630844
PBANKA_0622000	1.002943058	-0.2919495415350688	-0.3728238214664376	-0.544227141695593	-8.62831143784867	-1.12976958	-0.378857798	-0.234129	0.069168385	0.2487131830446456	0.3469248127695024	1.47139616244113	0.225694312691528	0.11064575	0.119734563	0.2522696
PBANKA_0622400	0.978029784	0.2192076846269481	0.1762256016955291	-3.40395212133733	-1.07387927859979	-1.424658963	-0.136210714	-1.206871386	0.051623684	0.1402871649941704	0.1215758684325161	1.43142202650237	0.571915337330069	0.132730514	0.084236841	0.174076124
PBANKA_0622500	0.764337945			-1.00621038398576	0.183999772196771	-0.807078652	-0.207626335	0.694051889	0.076164316			0.2037511254803	0.100254362790894	0.166365359	0.140560423	0.379273944
PBANKA_0622700	0.162874361			-0.417326655129552	-0.826340629615198	0.073530644	0.245728813	7.390684584	0.025116793			0.101908534384078	0.242196915777606	3.250830651	3.757442526	3.877780743
PBANKA_0623100	0.566007108								0.125332251							
PBANKA_0623200	0.803532049	-0.5749809603816589	-0.5637893813752194	-1.69159215379261	-0.869438885209969	-0.556729603	-0.784577042	0.272104871	0.10718518	0.244614249324321	0.2291373599371712	0.456874905472917	0.43230439974635	0.240168903	0.20910135	0.741381818
PBANKA_0700700	0.846352629	-2.651400816210837	-1.465143433922867	-1.70770101644852	-0.60400336027477	-1.101260319	-0.268086098	0.202906697	0.066016575	1.304300028131962	0.6577304609898078	0.100995316978449	0.193157508267752	0.144975955	0.134375911	0.315292654
PBANKA_0701000	0.811305721	-0.1559629988960596	-0.4822253930516286			-1.770089739	0.100467713	0.318817892	0.057643592	0.38129709755549	0.2591308220506653			0.297899165	0.349083916	0.770431552
PBANKA_0701300	0.96615275	-0.3386724469642871	-0.2859682485133774	0.582266030714816	-0.208351145043248	-0.590810613	-0.1439563	-0.859264895	0.041292147	0.1226780968219366	0.1229771495146686	0.350717618607819	0.373135311603798	0.164053534	0.093866711	0.340209873
PBANKA_0701600	1.020063535	-0.3383075301807966	-0.188052838411568	1.04348367051839	-1.19555517692642	-0.459139581	-0.21607297	-1.110573451	0.078219555	0.1816294728399388	0.1839345439259889	0.153037801355793	0.155979640770105	0.087478233	0.095832809	0.249702249
PBANKA_0702000	1.001445709	0.3116615737290827	0.1206885482187748	0.45754139134879	-8.78933593921511	-1.553438617	-0.376849823	0.146017406	0.043622086	0.3203450841096131	0.2588628809445245	0.221293892303746	0.146406932615355	0.157760883	0.18253934	0.198472562
PBANKA_0702100	0.982234856	0.1488762077047383	0.2413517267598182	0.148074113991509	0.130475429237038	-0.380786945	-0.083077554	-0.497782761	0.031183573	0.1475434496384742	0.1880683128041001	0.131887584348432	0.146429480647814	0.076973885	0.088568089	0.146507979
PBANKA_0702200	0.504356082	-0.6543796285294182	-1.423045649148579	-3.22118881191895	-7.21026269573561	-9.37290045	-0.595350459	3.067797442	0.039523066	1.346810930309711	1.68613691767254	0.0755155163384666	0.201719686714087	0.820573859	1.101422014	1.724227144
PBANKA_0702700	0.996873591	0.1771427071229417	0.2983489336128932	0.902909255216945	-0.135422762326961	0.467011546	-2.037433948	0.062105103	0.038660076	0.1351000879975675	0.2086346844835694	1.00260354093245	0.137425163608238	0.040541359	0.040249031	0.11435435
PBANKA_0703300	0.973986951	0.029750082974078	0.1144532901640237	-2.72868146982276	-0.408574933298184	-1.556913031	-0.369139359	-0.491432236	0.075034444	0.2346791996631112	0.3064618980030659	0.137130853056771	0.227211630068468	0.148310382	0.145117549	0.243787099
PBANKA_0703500	0.932513949	-0.1031587374933088	0.1418618510243777	0.533589231371381	-0.098314275211924	0.714355803	-1.054653408	-0.843599021	0.045076113	0.3614628663709222	0.3330716369970065	0.0652149620811559	0.0964787923594169	0.351640391	0.31796273	0.520850752
PBANKA_0703700	0.552085654					-0.899771111	0.759884996	2.998439903	0.166263058					1.136808176	1.106002861	1.846007048
PBANKA_0704100	0.508221665			-7.64872231496716	-1.78284171259295	-7.301457198	-2.192108282	3.533993747	0.085571897			0.100504272144214	0.443197985578394	0.640408434	0.73833384	0.981645151
PBANKA_0704400	1.005704588	-0.1689141678721142	0.240946400474072	-0.0354700466712617	-0.3556042245163	-0.428486636	-1.512612879	-0.086211433	0.031955677	0.3305210412464579	0.3481684828774956	0.41043649319323	0.176916869248274	0.12277033	0.177395341	0.111871958
PBANKA_0704700	0.973459569	-0.3029816514806791	0.0838886823393903	1.09063255905829	0.243445465306425	-1.760736158	-0.007902382	-1.768084679	0.077924705	0.2325704092206659	0.3117414637055581	2.41513646673091	0.293363262429813	0.237603397	0.26584756	0.425277688
PBANKA_0704900	1.032601752	0.0781906697923442	0.2190479053968441	0.294289635449744	0.431677617123085	-0.458551447	-0.292015532	-1.8799929	0.063866455	0.2142894827527311	0.216459202637639	1.18531915635955	0.473281860678737	0.225636189	0.228337713	0.420487445
PBANKA_0705500	1.042739883	0.3073058425828132	0.336841018220036	0.606793248734783	-1.1469688767641	-0.572289445	-0.318585048	-0.393828906	0.074315377	0.2073617785697572	0.2932793302982187	0.543818107478216	0.274043620521705	0.12937588	0.12078552	0.189656847
PBANKA_0705700	0.829950849			-3.74370260722129	-0.0504165123390891	0.144809536	-1.513849836	1.432864393	0.069024137			0.92617641256644	0.103908871569814	0.185911072	0.225364765	0.375329222
PBANKA_0705900	0.828081981	-1.489510510040176	-0.9525241585935916	-1.08439334553551	-0.98848057827626	-1.064805915	-0.229816752	0.246803361	0.061827776	0.2462626994982864	0.2375241233131828	0.130373580615999	0.162182391057912	0.112261422	0.112411228	0.300449044
PBANKA_0706100	0.24272403					0.780782093	0.598234801	8.954740772	0.070993915					1.139812041	1.010359137	1.465893089
PBANKA_0706200	0.689943021	-0.5994483934398153	-0.7883242087597548	-0.55165850956028	-0.167479097895874	-1.376468326	-1.38673271	1.530737736	0.138893616	0.0926439189871499	0.1051726989715965	0.0951617081114632	0.0915956748712729	0.932652527	0.996341598	1.016293223
PBANKA_0706300	0.189205786			-2.40924764015234	-3.49927487388687	-0.720777008	-0.192117054	7.205915662	0.045265445			0.314014756099456	0.962693629309404	1.420688582	0.850055251	0.984900953
PBANKA_0706600	0.989741649					0.060029737	-0.60434119	0.277154973	0.092122018					0.171432246	0.091069931	0.253919302
PBANKA_0706800	0.677856471					-1.039000571	-1.236955235	0.476898598	0.108970174					0.162816187	0.207712674	1.074845538
PBANKA_0706900	1.020646402	-0.0333182847279597	0.0820373275275239	-0.741583102135245	-0.331623743965562	-0.476952588	-0.403755788	-0.925947968	0.064047891	0.1615573901962081	0.1669922546003327	0.137039249267241	0.189657954661351	0.136915203	0.134164523	0.165998563
PBANKA_0707000	0.946026781	0.0306997239060769	-0.0320532265801019	-0.0181524373004997	0.138304248241874	-0.287299139	-0.339499026	-10.86139424	0.060988357	0.1473081440857155	0.1640552777518884	0.0819690898489228	0.531784628316234	0.069435222	0.088840136	0.682844946
PBANKA_0707100	0.974418424	-0.1542406656272504	-0.1987530566066611	-2.54276815019611	-0.710928646257303	-0.220286671	-0.340278783	0.298122134	0.066513738	0.1965801032965943	0.1996601824649265	0.24656356569147	0.115666753301338	0.341153015	0.295020899	0.423562
PBANKA_0707400	0.738966463					-4.005377526	-3.019773321	-3.109119725	0.092174298					0.248007798	0.45262254	1.485773065
PBANKA_0708100	0.996461661	-0.1834807457300765	0.3302116876143092	0.955509624591794	-7.51970358960899	-0.778741937	-0.25960828	-0.242674736	0.056113859	0.2726524444873693	0.303134638495163	0.629080733116375	1.04787772329295	0.142106688	0.098598653	0.339286291
PBANKA_0708200	0.938134193	-0.267497353460492	-0.2377035061701419	0.176827478233904	-9.75460954768891	-0.949129351	-0.164191639	-0.383168066	0.028348663	0.2121254150504123	0.2534816816300476	0.138935405380031	1.3537261535265	0.075134221	0.071425811	0.10498221
PBANKA_0708500	0.983528394	-0.1720883165692908	-0.2283958402102002	-0.815620707360085	-0.643805043005031	-0.524603966	-0.162804265	-0.606320921	0.063027051	0.1384538484188198	0.1405640653688083	0.814515811238974	0.09984055239967	0.163510175	0.088629117	0.196950003
PBANKA_0709400	0.234491795			-1.20361975779632	-3.73638494430712	0.351267534	0.022142976	5.808595481	0.040460581			0.300727539990933	0.511974934305043	1.466321425	0.83169387	0.830337913
PBANKA_0709900	0.881732774	-1.660242560785953	-0.5860112899317478	-3.79770299862697	-3.18323630887454	-5.885147146	4.072622078	0.969850039	0.088278703	0.320522569777996	0.2502536906687537	0.317218469671964	0.655706365516412	1.399860686	0.826468427	0.981404723
PBANKA_0710100	0.971403469	0.6935827910547535	0.3168376327363187	-6.19266758152202	-2.07757373811819	-1.733444184	-0.975456101	-1.079008534	0.087692451	0.3890639586581016	0.1388346475635389	1.13801152135201	0.292705331689626	0.101562264	0.118731957	0.27637986
PBANKA_0710200	1.018136734	-0.0757404996942355	0.0026813508936023	0.42257269583134	-0.131537433791229	-0.424579072	-0.202288556	-0.966036552	0.042109571	0.1342861426513461	0.166926702401391	0.045181172404446	0.100595057908238	0.067954302	0.077071824	0.141851839
PBANKA_0710500	0.864477023			-0.495735271959862	-0.0268256926999572	-0.847264314	-0.531452741	-1.033383504	0.04443846			0.128011312476268	0.205950265280642	0.155329796	0.179995098	0.235967147
PBANKA_0711000	1.133474531	-0.3900048472052061	-0.0880762152515701	-0.343368387863893	-1.94632050849574	-0.648998358	-0.382248971	-1.025826607	0.076100119	0.2330088207737942	0.2946594942937308	0.734576569594184	0.171980934593291	0.140235385	0.104237214	0.279979765
PBANKA_0711200	1.011273261	-0.1952623533881625	0.0859235701867142	-3.19739111854417	-0.825498476245693	-0.838751811	-0.794655916	-0.191564738	0.048831629	0.2672392570506392	0.2423135975625924	0.0943525163250386	0.204479053605379	0.13690278	0.168538941	0.291553822
PBANKA_0711300	1.035013067	-0.3546589122015759	-0.0582023821347795	0.092415306880023	-0.437338247429176	-0.508728995	-0.857319407	-0.628759682	0.067949889	0.2460721140311294	0.1979096057863454	0.556055793004308	0.0945051449822291	0.128673021	0.119607465	0.302905613
PBANKA_0712100	0.792022422					-1.714491118	0.028388556	-0.466481763	0.173683212					3.180247381	3.757442526	3.89740925
PBANKA_0712200	0.986037819	-0.9225652462217092	-0.8151770945399572	-0.0387097565233287	0.137906017307421	0.132830818	0.502310988	1.465643956	0.083456036	0.1463518661557994	0.1438827709836153	0.228609538560651	0.0841043117866038	0.350732277	0.170958669	0.466697272
PBANKA_0712300	0.839578336	-3.173194467004409	-1.314383597574166	-6.61563685867031	-4.24324940561045	-6.038726163	-0.728937178	-5.685912057	0.064280605	0.2911744112540646	0.2759641515555169	0.191298851062683	0.165432891150451	0.222400729	0.308388111	1.404589457
PBANKA_0712500	1.003034354	0.0278553219339761	-0.0974444280123142	0.13813577798166	-0.190559983435253	-0.191638958	-0.456394899	-0.339741797	0.061864223	0.2046791876165843	0.2102935837895802	0.224669364428307	0.403711610680126	0.158083339	0.186494473	0.316349538
PBANKA_0712700	1.02356415	-0.079928051051452	0.4354897325861317	-0.555013988714403	-0.541261933343553	-0.135001577	-0.480691108	-1.030668879	0.028346219	0.2406912040530126	0.2046163190371965	0.0751829074374862	0.100442899564863	0.066010098	0.071695274	0.114049511
PBANKA_0713300	1.007933515	0.0164119179031656	0.444605840244887	0.759389840551779	-0.457417979461703	-0.739587706	0.0105594	-0.405156904	0.056115488	0.240494704155912	0.301679839787331	0.249108156673187	0.167271192845893	0.058239451	0.072121873	0.166695376
PBANKA_0713500	1.011930049	0.5023497380461621	-3.020984733981703	0.644258216580178	-9.62444450127561	-2.995758819	-0.006822007	-1.541023559	0.061975984	0.1656266759747741	0.3575257468255114	0.192556904490645	0.681062519906225	0.456551703	0.469352473	0.57485228
PBANKA_0713900	1.076838758	-0.0020300698732012	0.0107900854008792	-0.265186025309956	-0.668920077745792	-0.286336742	-0.610231234	-1.301421559	0.065365972	0.206200391155919	0.286385584219463	0.0880484630938655	0.0837388632081495	0.065612084	0.069046256	0.175325023
PBANKA_0714000	0.96543162	0.0474815396659253	-0.0109000769135498	-2.69550133122763	0.138634085965514	-0.842622808	-0.553377555	-0.555158465	0.048612048	0.1916027685903584	0.1930035000992208	0.139347922334709	0.282107150102048	0.070777039	0.06790197	0.1438698
PBANKA_0714300	1.044368575	-0.5430907649860306	-0.4092052773446051	-0.189752658555285	0.0604614112219168	-0.094291444	-0.396374792	-0.441168446	0.073424379	0.0444496825433185	0.0827558596340886	0.0735666763009617	0.102935584464773	0.101092442	0.070466722	0.213332605
PBANKA_0714400	0.97498187	-0.4609110243629598	-0.2774010974004041	-0.223934062254173	-0.105308691394644	-0.272471257	-0.249031444	-0.581161426	0.029569465	0.2453168173111245	0.3293223999990766	0.0910557373462328	0.506089731300817	0.067894246	0.051946873	0.100389066
PBANKA_0714500	1.019709426	-0.2469069725378145	-0.0283873636683228	-1.09892209519573	-0.119195539011942	-0.142984131	-0.337746772	-1.305874066	0.091633241	0.2594100674704054	0.2478741948867379	0.438791574551036	0.243990014410446	0.160316438	0.140841154	0.330654989
PBANKA_0714700	0.98943276	-1.262100528720326	-1.315567140790761	0.24271367999929	-0.0364135360515417	-0.246999991	-0.498309049	-0.695086369	0.036237234	0.0914120425439288	0.1583476302549111	0.0889947804837742	0.0853841764588535	0.061471085	0.063434466	0.112726618
PBANKA_0714900	0.968326198	-0.0626781532260994	-0.0692619018724314	-0.0291947238976786	-0.65310718943632	-0.036155162	-0.483227342	-5.218321643	0.052239309	0.1936980292806626	0.1802010450912515	0.245817769555724	0.191570549084236	0.050619577	0.05881348	0.265605647
PBANKA_0715100	0.264021048					-1.230056236	0.299825596	6.925931333	0.068440052					3.185920357	3.757442526	3.556859154
PBANKA_0715400	0.864790359	-0.1840269973042643	0.059765884924665	-8.00090979921516	-0.282680991536822	-1.625785957	-0.532471028	-0.152302851	0.076050927	0.3218315160082652	0.2961055774295895	0.192403249486705	0.319587817429471	0.155069639	0.184316707	0.278221775
PBANKA_0715500	0.837950151			-0.431814786190443	-0.668549514909045	-2.11619739	0.833915338	0.084762375	0.062688777			0.0899503285640206	0.202878822530028	0.261203438	0.25352315	0.666789574
PBANKA_0715600	0.533234445			-1.19607937942463	-1.15052493198634	-1.210806052	-2.02204973	3.596541475	0.108102317			0.143810249800265	0.823344264973399	0.655652562	0.70118076	1.342322922
PBANKA_0716000	0.757626177			-1.55820636912874	-1.61572168378552	-0.545260454	-2.727805712	0.165625865	0.215997566			0.315907837843238	0.350362626956669	0.907687469	1.016043222	1.331358873
PBANKA_0716100	0.649387931	0.5495416692775849	0.5861002511988441	-1.7440185759924	-0.322606561530343	-0.890987146	-0.147201516	-0.788313613	0.11101113	0.1121649880791897	0.1224949670644622	0.51337697850097	0.0971544660840785	0.41122611	0.367555958	0.944477201
PBANKA_0716200	0.569025619			-1.39505371690771	-0.555350176841204	-1.401984902	0.750009648	-2.584277493	0.10722917			0.104496976008371	0.0963718545366565	0.25968928	0.211161723	1.493238372
PBANKA_0716300	0.987152349	-0.7206428371591876	-0.8342389848440088	-1.12832090459581	-1.04773509228971	-0.650108173	-0.247528149	-0.283350771	0.067785872	0.2013616806185259	0.224288857536031	0.100577765106908	0.106579111599601	0.111999397	0.074218367	0.197766648
PBANKA_0716500	0.938492465	-0.3807537939151496	-2.289903111158265	-0.508911772902935	-5.97260023691168	-0.957332814	-1.59294313	-0.193719596	0.056955788	0.0491564557465671	0.1825365343844623	0.458496772326886	0.724226769102612	0.521265622	0.133274992	0.229552438
PBANKA_0716600	0.787656986	0.2589167657037253	0.2160012917049803	-2.86399108508415	-7.49616589547465	-4.175472267	-0.881939379	3.080838565	0.07835507	0.4402279357293256	0.4716216597438974	0.308326149614583	1.84080810738559	0.128125073	0.264268705	0.527198645
PBANKA_0716700	0.584426894	0.1000443427223576	-0.3221814560879157	-1.50394477241771	-0.702795493368851	-1.34364668	0.120029711	0.99719624	0.143259825	0.6875010310643282	0.645318354882053	0.352330056234061	0.0950641844725592	0.290094507	0.293323052	0.683720947
PBANKA_0717000	0.565962725					-3.587412466	2.114602177	-0.827427768	0.127768219					0.306432647	0.382345792	0.763398141
PBANKA_0717500	0.951280499	0.3694462218407755	-0.4310915171951059	-6.33173824966699	-1.81759011911725	-1.90774723	-0.053065955	-4.057718254	0.027238911	0.1955030298048017	0.2104917662739164	0.541692637131059	0.133155041015989	0.461250029	0.114650831	0.271639431
PBANKA_0717600	0.245191159			-3.13692965536489	-0.827193793555424	-6.65459545	-1.493993758	6.304080519	0.022058858			0.670554595740562	0.36242670728592	0.824909305	0.9943742	1.319683573
PBANKA_0717900	0.542987026					-2.0105595	0.974147041	-2.53755645	0.181198872					0.455153889	0.443339807	1.845040561
PBANKA_0718100	0.251919016			-0.279664084347976	-2.46592254916829	-4.23922456	-0.560514385	3.613873894	0.070122976			0.0496598050793719	1.03850456553518	0.133538704	0.159385423	0.733717773
PBANKA_0718300	0.974017713	-0.0239562010689599	0.0561203790476186	-0.819114628895066	0.171463650835526	-0.159563548	-0.340722797	-0.259740664	0.03328743	0.0442638809451605	0.0450099344191902	0.658285989798713	0.0845785532455103	0.060625185	0.077904949	0.134134252
PBANKA_0718400	0.656660614			-5.03104468635848	-3.22264106753669	-1.484565523	-0.320789132	-0.427684641	0.135944607			1.40641171488979	0.599230410565001	0.784159939	0.843188789	1.009742579
PBANKA_0718700	0.963802541	-0.1644277680483226	-0.1363222395633947	0.340507790883337	0.184002907173572	-0.400872198	-0.296880753	-0.189128175	0.048497404	0.0832128518833622	0.0628501559380742	0.200802088544199	0.0878894379741561	0.101199178	0.098044549	0.163595434
PBANKA_0719600	0.999323628	-0.1938003143126839	-0.6445176545346951	-2.47843563538931	-2.60056382629548	-4.108707619	-2.016933167	-1.847536521	0.05726186	0.1954687486374287	0.2122472827448812	0.145480804095798	0.281817724446815	0.188589399	0.310351302	0.409133889
PBANKA_0720200	0.830771789			-3.90888020570652	-9.0332103852916	-3.776057891	-5.234117624	-2.35774362	0.062347805			1.00334801934041	0.832359325551047	0.361407669	0.643395093	1.523593158
